model,replicate,seed,fraction,n_train,r2_coef_determination,pearson_r,pearson_r2,rmse,mae
rf,16,58,0.43,11853,0.7392323310411368,0.8745269951546765,0.7647974652542675,4.726368477099073,0.8745827810557281
rf,16,58,0.44,12129,0.7508082224023043,0.8812327523454929,0.7765711638064129,4.620272160497252,0.857546202986199
rf,16,58,0.45,12404,0.7428924918591051,0.875527154018884,0.7665477974244067,4.6930813711139825,0.8585967200579873
rf,16,58,0.46,12680,0.7487469159181761,0.8794093602647397,0.7733608229212388,4.639342177489615,0.8537519482079049
rf,16,58,0.47,12956,0.7398076666658666,0.8753713787912201,0.7662750508068417,4.721151669149411,0.8843386966390954
rf,16,58,0.48,13231,0.7499038776141036,0.8794406764497903,0.7734159033944648,4.628648309693032,0.8601560372284444
rf,16,58,0.49,13507,0.7500394086255249,0.8802491435647604,0.7748385547464941,4.627393971174419,0.8679205112648127
rf,16,58,0.5,13782,0.7522073524492691,0.8791836053274127,0.7729638118765078,4.607283246802919,0.8567333587675047
rf,16,58,0.51,14058,0.7589980791771685,0.8858495573215546,0.7847294382067942,4.543713679720057,0.8392867819372115
rf,16,58,0.52,14334,0.7586686994925571,0.8852459912072664,0.7836604649485357,4.5468175885311775,0.8418266217541878
rf,16,58,0.53,14609,0.7610445157977805,0.8866347657836146,0.786121207896165,4.52438137445,0.8344076915016923
rf,16,58,0.54,14885,0.7492863238034162,0.8819344728374272,0.7778084143790306,4.6343594678434865,0.850172890888557
rf,16,58,0.55,15161,0.7503551703149993,0.8813839085104452,0.776837594181149,4.624470279341698,0.8474965278013371
rf,16,58,0.56,15436,0.7601267390190635,0.8852585047419042,0.7836826202178719,4.533061637058427,0.8415366240870933
rf,16,58,0.57,15712,0.7695346634716748,0.890603418369209,0.7931744488109203,4.443278258995573,0.835477547442204
rf,16,58,0.58,15988,0.7592387028286809,0.8831640195053941,0.7799786853489242,4.541444822252322,0.8565269166572166
rf,16,58,0.59,16263,0.7764244208946094,0.892196542662129,0.7960146707382562,4.3763584575120325,0.8157104438039672
rf,16,58,0.6,16539,0.7754816013552074,0.8909514433723642,0.7937944744472991,4.385576314545656,0.8193836982303397
rf,16,58,0.61,16815,0.7764015500735504,0.8923560362315582,0.7962992953988981,4.3765822931205225,0.8115897518987264
rf,16,58,0.62,17090,0.7752381052891818,0.8902549125400486,0.7925538093016896,4.387953806122749,0.8035451720925968
rf,16,58,0.63,17366,0.7794351849327193,0.893738319669332,0.7987681840453611,4.346791626120906,0.8035341529639484
rf,16,58,0.64,17642,0.7764178632646509,0.8915566851456073,0.7948733228278235,4.376422637886765,0.7960126904572933
rf,16,58,0.65,17917,0.7776104899853673,0.8902007482781241,0.7924573722349321,4.364734723919486,0.800501702344963
rf,16,58,0.66,18193,0.7846330594876194,0.8937437699147155,0.7987779262613679,4.295267579306419,0.7906697548244912
rf,16,58,0.67,18469,0.7819746800698073,0.8933084161542983,0.797999926372101,4.321695569653929,0.8008417986583157
rf,16,58,0.68,18744,0.7874009536964587,0.8956456014169507,0.8021810433375314,4.26757694924866,0.7804070573005514
rf,16,58,0.69,19020,0.7928226833035572,0.8994060732668461,0.8089312846292873,4.212809359606027,0.7757330745464716
rf,16,58,0.7,19296,0.7914184867168024,0.8940074576063993,0.7992493342558579,4.227061939965126,0.7972222262052673
rf,16,58,0.71,19571,0.7908668594771379,0.8947174640166721,0.8005193404164249,4.232647820584383,0.7945500664600746
rf,16,58,0.72,19847,0.7934008883455165,0.8952856337656037,0.8015363660270786,4.206926549714318,0.7912083124643522
rf,16,58,0.73,20122,0.7881855151756734,0.8926034075506359,0.7967408431710067,4.259695278969738,0.7970214770730938
rf,16,58,0.74,20398,0.7896203747861233,0.8937572195623439,0.7988019675198118,4.245242889398772,0.790743152048548
rf,16,58,0.75,20674,0.7952942507440232,0.8967285350404406,0.8041220655557747,4.187605145597809,0.7924204056730815
rf,16,58,0.76,20949,0.7939348944668192,0.8962918284367968,0.8033390417225763,4.201486114699642,0.7832381276770686
rf,16,58,0.77,21225,0.7996482408509924,0.8987956411383753,0.807833604529343,4.142831642613714,0.7712429861281093
rf,16,58,0.78,21501,0.7921785802554648,0.8942949443863082,0.79976344755491,4.219352975593241,0.7904745746578169
rf,16,58,0.79,21776,0.7926317769494794,0.8943704780006436,0.7998985519190998,4.214749887896355,0.7822035643420913
rf,16,58,0.8,22052,0.7908963958717636,0.8939146015955381,0.7990833149457097,4.2323489163302295,0.783120441793491
rf,16,58,0.81,22328,0.8024723343211186,0.9009081525793159,0.8116354993838759,4.11353001344598,0.7625460318768594
rf,16,58,0.82,22603,0.7944241993782215,0.8955290493540518,0.8019722782369717,4.196494901791387,0.7783735913743076
rf,16,58,0.83,22879,0.7963986971627028,0.8963640672281937,0.8034685410178698,4.176293199816476,0.7701308356905212
rf,16,58,0.84,23155,0.7872962310385787,0.8915253996972438,0.7948175383053302,4.268627887592102,0.7877770847535799
rf,16,58,0.85,23430,0.7920365897114072,0.8943304758737918,0.7998270000766429,4.220794131003403,0.7804404559293638
rf,16,58,0.86,23706,0.7909722271640507,0.8933418636562404,0.7980596853608047,4.231581417386511,0.7717828893020255
rf,16,58,0.87,23982,0.8035032797848405,0.9010088179537102,0.8118168900303422,4.102781207557181,0.7565711895547337
rf,16,58,0.88,24257,0.8047341931229861,0.900715617814185,0.811288624174389,4.0899105043951245,0.761809944867771
rf,16,58,0.89,24533,0.7980998746331918,0.8972572367167035,0.8050705488404946,4.158809228282448,0.769942596037659
rf,16,58,0.9,24808,0.790403827397425,0.8922737210074658,0.796152393200509,4.237330885432429,0.7773322727925045
rf,16,58,0.91,25084,0.7952252692156427,0.8941137258236829,0.7994393547063079,4.188310653559328,0.7668747345442953
rf,16,58,0.92,25360,0.7974704729670263,0.8964792074482323,0.8036749693870107,4.165286501725439,0.7666475318803743
rf,16,58,0.93,25635,0.801411957710471,0.8982472726400138,0.8068481628052233,4.124556450515737,0.7508340263145625
rf,16,58,0.94,25911,0.7991268603164745,0.8971761103485747,0.8049249729801978,4.148218638865627,0.7718480354112834
rf,16,58,0.95,26187,0.7992622456765718,0.8969256319654306,0.8044755892765871,4.146820485942491,0.7623345736966006
rf,16,58,0.96,26462,0.7934154953076705,0.893358158345055,0.7980887990816684,4.206777828108961,0.7696967712596207
rf,16,58,0.97,26738,0.7983824951553785,0.8955907090180624,0.8020827180794756,4.155897450883217,0.7616259902921574
rf,16,58,0.98,27014,0.8033833149215618,0.8988399294517279,0.8079132187767871,4.104033428170103,0.754503694417856
rf,16,58,0.99,27289,0.7980929257602436,0.8956454984307916,0.802180858859341,4.1588807953214415,0.767471684755855
rf,16,58,1.0,27565,0.8009136516838914,0.8964420487396162,0.8036083467484804,4.129727969455977,0.7618159287014062
rf,17,59,0.01,276,0.20257360911790134,0.4820428978680496,0.2323653553850269,8.265059929558225,2.186364620353221
rf,17,59,0.02,551,0.32566330966234946,0.6425764367783864,0.4129044771028076,7.600446384282198,1.5965325709829024
rf,17,59,0.03,827,0.4141380033789619,0.6963655638636709,0.4849249985351683,7.0843232336241515,1.4735485308252367
rf,17,59,0.04,1103,0.47883580737972264,0.7270238194298473,0.5285636340183631,6.681715644044152,1.351244557183987
rf,17,59,0.05,1378,0.5133837172340996,0.7451320290559291,0.555221740725006,6.456453434087181,1.2785328812204446
rf,17,59,0.06,1654,0.5320477857256768,0.7478262014698672,0.5592440276048505,6.331424872687215,1.3127128499178267
rf,17,59,0.07,1930,0.5556357675358269,0.7549271120956484,0.5699149445770757,6.1697881493657345,1.264415180713133
rf,17,59,0.08,2205,0.5911863978904287,0.785166749815037,0.6164868250151089,5.917842102709184,1.2162619834646398
rf,17,59,0.09,2481,0.5927657382311771,0.7841793303782203,0.614937222192434,5.906400053198976,1.194847543333213
rf,17,59,0.1,2756,0.6040577954749037,0.7929972147923198,0.6288445826683765,5.82393612442006,1.170032091824848
rf,17,59,0.11,3032,0.6111007153815848,0.7971358114856437,0.6354255019528757,5.771906360956462,1.1458725948106068
rf,17,59,0.12,3308,0.6309076168061728,0.8094720862044241,0.6552450583441426,5.62300210576698,1.0921782147885297
rf,17,59,0.13,3583,0.6312471390012147,0.8136672663721761,0.6620544203655698,5.620415255763894,1.0924548211026068
rf,17,59,0.14,3859,0.6452111929880819,0.8203273048281102,0.6729368870465513,5.512970387950426,1.0603538375897696
rf,17,59,0.15,4135,0.6685051959996533,0.8322645247753119,0.6926642391994757,5.328918367288397,1.0462059399239707
rf,17,59,0.16,4410,0.6830090690091919,0.8396755144343694,0.7050549695406229,5.211036598782416,1.013367006546304
rf,17,59,0.17,4686,0.6821583329993617,0.8320632888288833,0.6923293166167376,5.218024568441764,1.038846120706369
rf,17,59,0.18,4962,0.6907473184299158,0.8381154790757926,0.7024375562664454,5.147038795755671,1.0043562351017077
rf,17,59,0.19,5237,0.6874369925710442,0.8371739373880841,0.7008602014418678,5.174513128532191,1.0481063570440097
rf,17,59,0.2,5513,0.6846429988085685,0.8371679227329246,0.70085013085296,5.197589103165964,1.0579934103109776
rf,17,59,0.21,5789,0.6848958104971392,0.8372999968736321,0.7010712847645844,5.195505314430356,1.0306612151829568
rf,17,59,0.22,6064,0.6945442475737311,0.8419664152775614,0.708907444455347,5.115344165858512,1.0218336605428713
rf,17,59,0.23,6340,0.6954112388383155,0.842600439994138,0.709975501478315,5.108079430883635,1.035024842203621
rf,17,59,0.24,6616,0.6955568920842168,0.8429001030386809,0.7104805837026189,5.106857952268679,1.0101304495999621
rf,17,59,0.25,6891,0.6947857988458743,0.8433555974323413,0.7112486637204614,5.113321185024111,0.9999875792415219
rf,17,59,0.26,7167,0.6947764415899662,0.8435540623665768,0.7115834561351546,5.113399566514835,1.0006941228722908
rf,17,59,0.27,7443,0.6935706862622302,0.8441232155638915,0.712544003053924,5.1234895997717125,0.9969701932631815
rf,17,59,0.28,7718,0.6924277274498105,0.8434470636472575,0.7114029491751809,5.133035826147574,0.9867678037060573
rf,17,59,0.29,7994,0.6984972099816682,0.8453745894842828,0.7146581965457196,5.082137048293668,0.9791266059993218
rf,17,59,0.3,8270,0.6999651033722118,0.844499753457603,0.7131798335899522,5.069750533534879,0.9757227031762976
rf,17,59,0.31,8545,0.7088907227516954,0.8491992199966991,0.7211393152430022,4.993772204120962,0.9547981177113364
rf,17,59,0.32,8821,0.7156728521158999,0.8532443879109934,0.7280259855016058,4.935258088834667,0.9393206374774616
rf,17,59,0.33,9096,0.7060580652052472,0.8476985979155778,0.7185929129080364,5.0180094970391025,0.974980329156109
rf,17,59,0.34,9372,0.71014163823546,0.8476943165855075,0.7185856543713707,4.983031371329471,0.9607941657921268
rf,17,59,0.35,9648,0.7112980815118852,0.8484750824789002,0.7199099655875766,4.973081076439924,0.952877970486628
rf,17,59,0.36,9923,0.7056366559777008,0.8458275386802057,0.7154242251898149,5.021605238047569,0.96806263093613
rf,17,59,0.37,10199,0.718554259049832,0.8540992114404653,0.7294854629832247,4.910187147220782,0.9331108561604566
rf,17,59,0.38,10475,0.718971291929386,0.852969652807281,0.7275572286101735,4.906547958028717,0.9300728628526748
rf,17,59,0.39,10750,0.7203766475920836,0.8545165088567566,0.7301984639087393,4.894264360323934,0.9252497705057274
rf,17,59,0.4,11026,0.7246675365850119,0.8579728175413658,0.7361173556398698,4.856567339619563,0.9092552868140991
rf,17,59,0.41,11302,0.7214595375536786,0.8542181234683682,0.7296886024618204,4.884778223162577,0.9285235762595938
rf,17,59,0.42,11577,0.7287941732566817,0.8596560197403257,0.7390084722757793,4.820035231174709,0.9124219266265144
rf,17,59,0.43,11853,0.7226870298662339,0.856779488307681,0.7340710915847717,4.874003041357434,0.9116354373917362
rf,17,59,0.44,12129,0.7250691507810516,0.8570092132716461,0.7344647916324859,4.853024026663545,0.9084203747885266
rf,17,59,0.45,12404,0.724294730901605,0.8559073269461753,0.7325773523201471,4.8598541722289905,0.9095478899027591
rf,17,59,0.46,12680,0.7251744193538583,0.8578140814409984,0.7358449983184637,4.8520948478793535,0.9028121805943451
rf,17,59,0.47,12956,0.7358781619189287,0.8626260823155404,0.7441237578910574,4.756668219397491,0.894303413583698
rf,17,59,0.48,13231,0.7386504663614601,0.8646974529949252,0.7477016852159108,4.7316386367117005,0.8840566691755432
rf,17,59,0.49,13507,0.7430125990790025,0.8661163271765145,0.7501574922017352,4.691985061625889,0.8900749211901193
rf,17,59,0.5,13782,0.7515849847274055,0.8707944236220756,0.7582829282113028,4.613065553450298,0.871452935504664
rf,17,59,0.51,14058,0.7471101387015637,0.8683136911279666,0.7539686662002738,4.654429042450104,0.8744623851302425
rf,17,59,0.52,14334,0.7495752438747961,0.869412186973903,0.7558775508587449,4.631688402064276,0.8648343691094817
rf,17,59,0.53,14609,0.7577213659406902,0.8742340167455462,0.764285116035052,4.5557329966243065,0.860904382124039
rf,17,59,0.54,14885,0.7534509384967012,0.8716298595433727,0.7597386120475996,4.59570752012474,0.8630262117334291
rf,17,59,0.55,15161,0.7615717254765386,0.8763007506748266,0.7679030056332646,4.519387526352317,0.8584010273491149
rf,17,59,0.56,15436,0.7639987089117303,0.8775000787581135,0.7700063882204955,4.496327061006431,0.8521823747575424
rf,17,59,0.57,15712,0.7576269251439826,0.873739748064038,0.7634211473470086,4.55662082797558,0.8573374333124726
rf,17,59,0.58,15988,0.7651768878529127,0.8782935280373111,0.771399521392227,4.485089609765397,0.853142291835899
rf,17,59,0.59,16263,0.7741349010161421,0.8838472305270657,0.781185926910364,4.398709374504893,0.8314248415473806
rf,17,59,0.6,16539,0.774422252422727,0.8839785299914702,0.7814180414858806,4.39591040821252,0.841536933952309
rf,17,59,0.61,16815,0.7807806186945209,0.8875020904276039,0.7876599605133667,4.333513746499557,0.8329121440385233
rf,17,59,0.62,17090,0.776465481562111,0.8849470889416143,0.7831313502262375,4.375956570035158,0.8270529849206537
rf,17,59,0.63,17366,0.7724279522436287,0.8820447356930895,0.7780029157638921,4.415299452046626,0.8479850149479013
rf,17,59,0.64,17642,0.7761746119215848,0.8846496959237337,0.7826050844979544,4.378802705680598,0.8306193061470205
rf,17,59,0.65,17917,0.7751958042476181,0.8839841086890566,0.7814279044147859,4.388366701475919,0.8302510656641203
rf,17,59,0.66,18193,0.7789916659857223,0.8864116246858955,0.7857255683782889,4.35115976673788,0.8266511361701124
rf,17,59,0.67,18469,0.7716722254350444,0.8822807792940063,0.778419373511639,4.422624592783846,0.8339192326956513
rf,17,59,0.68,18744,0.7754484575720341,0.8842733201373192,0.7819393047066778,4.385900005671551,0.8288703107635109
rf,17,59,0.69,19020,0.7772275352886455,0.8849113674786441,0.7830681282929238,4.368491143685964,0.8247626340430421
rf,17,59,0.7,19296,0.7740363607739157,0.8831601434945324,0.7799718390572831,4.399668802551139,0.8257876329423698
rf,17,59,0.71,19571,0.7776166668107831,0.8846628482107799,0.7826283550044094,4.364674108669288,0.8174202802470779
rf,17,59,0.72,19847,0.7770026106895941,0.8842864749163311,0.781962569719951,4.370695934181443,0.8224800894263629
rf,17,59,0.73,20122,0.7854340728253002,0.8881245149040117,0.788765153973486,4.28727245318351,0.8247339517399738
rf,17,59,0.74,20398,0.7825696851165811,0.8873795466345568,0.7874424597853515,4.315794448919147,0.8168708742075318
rf,17,59,0.75,20674,0.7800907375747701,0.8852497596672485,0.7836671369909213,4.340327151693077,0.8157621421531648
rf,17,59,0.76,20949,0.7804785458859617,0.8857106901348187,0.7844834266190969,4.336498395997696,0.8221583474608585
rf,17,59,0.77,21225,0.7787082396624738,0.8853034487886183,0.7837621964370217,4.35394888799772,0.8182421213301201
rf,17,59,0.78,21501,0.779894379967202,0.8857388699485181,0.784533345737678,4.342264464577378,0.8170491567183434
rf,17,59,0.79,21776,0.786629670340629,0.8892178307395944,0.7907083505052299,4.275311064783965,0.8056402051348556
rf,17,59,0.8,22052,0.7843652299598827,0.8883904729653964,0.7892376324556808,4.297937538884751,0.8044269625387125
rf,17,59,0.81,22328,0.7812869920890446,0.8862687211863806,0.7854722461533423,4.328505875588939,0.8091370298839358
rf,17,59,0.82,22603,0.7838958539990751,0.8873251004458917,0.7873458338813119,4.302612693905359,0.8015481733176593
rf,17,59,0.83,22879,0.783166858526181,0.8873883608984714,0.7874581030580757,4.309863698765239,0.8022624181670395
rf,17,59,0.84,23155,0.7791002737293408,0.8854398811241612,0.7840037830851686,4.35009051358456,0.8074315521073208
rf,17,59,0.85,23430,0.7832360059910919,0.8870856626453099,0.7869209728708685,4.309176442403578,0.8020315319426827
rf,17,59,0.86,23706,0.783485042612827,0.8878141180717967,0.7882139082476021,4.306700359706296,0.801055782185348
rf,17,59,0.87,23982,0.788622364836997,0.8908272810016699,0.7935732445768281,4.255300379130322,0.7956829117562323
rf,17,59,0.88,24257,0.7835021203105174,0.8890445772395779,0.7904002603190997,4.306530510061674,0.7974551591083294
rf,17,59,0.89,24533,0.7861298355427377,0.8895635988050586,0.7913233963190073,4.280315741913036,0.7898404062515392
rf,17,59,0.9,24808,0.7885529702980585,0.8906305428595296,0.7932227638742604,4.255998821932839,0.7832686299687379
rf,17,59,0.91,25084,0.7902292787301926,0.8919112977966124,0.7955057631372374,4.239094912244721,0.78341174220832
rf,17,59,0.92,25360,0.788567267439976,0.8910662269364784,0.7939990207868116,4.255854933300638,0.7845881419009644
rf,17,59,0.93,25635,0.7907639711519934,0.8920229406632544,0.7957049266695199,4.233688871502211,0.7721167854965821
rf,17,59,0.94,25911,0.78981781941031,0.8920286805114302,0.7957151668549634,4.243250307787159,0.7815045299870698
rf,17,59,0.95,26187,0.7939518404264263,0.8926999498961937,0.7969132005446667,4.201313354547871,0.7837950081337913
rf,17,59,0.96,26462,0.8016300043078,0.8966168478853012,0.8039217719117733,4.1222914790410305,0.7657544612359722
rf,17,59,0.97,26738,0.7977328285268241,0.894793477716815,0.8006553677645522,4.162587783631191,0.775106421789361
rf,17,59,0.98,27014,0.8020835171166183,0.8977019365909155,0.80586876695908,4.11757659834031,0.7699571700863567
rf,17,59,0.99,27289,0.7973743180698483,0.8945987325894228,0.8003068923506016,4.166275160452412,0.7737301198754237
